,vol1,close1,vol2,close2,vol3,close3,vol4,close4,vol5,close5,vol6,close6,vol7,close7,vol8,close8,vol9,close9,vol10,close10,moving_average5_1,moving_average5_2,moving_average5_3,moving_average5_4,moving_average5_5,moving_average5_6,moving_average5_7,moving_average5_8,moving_average5_9,moving_average5_10
315,4669600,138.65,22803300,108.82,11719800,168.0,9072800,221.5,6866500,1527.64,13099700,340.5,30605200,142.75,49642900,233.33,1993400,202.87,4628300,2797.43,141.51799999999997,108.724,171.2,225.65,1560.8579999999997,346.75,156.45,231.224,203.108,2763.7980000000002
316,4973700,138.91,16747800,107.35,9674600,170.25,7067100,221.0,2920500,1507.21,4279100,326.0,25120600,139.0,21819600,234.23,2253900,201.47,1967100,2779.78,141.11399999999998,109.18200000000002,171.15,225.25,1554.2859999999998,347.45,151.75,231.67199999999997,203.38799999999998,2773.7200000000003
317,26006000,137.15,24838600,108.82,14750600,166.0,5772400,220.0,5761200,1527.64,6463500,330.0,22353900,138.0,34769100,237.81,1827800,197.61,4312400,2752.03,140.86399999999998,109.674,170.8,224.85,1540.962,343.9,146.15,231.942,204.044,2779.7740000000003
318,9510800,136.64,31612200,109.47,18139600,166.0,37869300,202.75,6187200,1521.42,4741800,331.0,15887500,130.5,34111800,233.78,2626600,203.34,4213600,2719.24,139.608,109.346,169.7,223.2,1531.1920000000002,339.4,142.75,233.152,202.80400000000003,2772.376
319,7326200,133.38,12841300,112.1,18656400,161.0,12727000,200.0,10321000,1490.34,12675200,331.0,11611900,126.0,31950400,227.06,858000,201.24,4909700,2649.45,138.502,109.148,167.9,217.75,1520.178,335.1,139.05,233.55599999999998,202.19400000000002,2758.7560000000003
320,4726700,131.12,15269100,111.61,20177600,154.25,11706500,196.25,10446100,1415.73,7462300,324.5,22574500,113.0,26465000,225.49,1595500,198.78,5760100,2638.52,136.946,109.31200000000001,166.25,213.05,1514.8500000000001,331.7,135.25,233.24200000000002,201.306,2739.5860000000002
321,7536600,127.6,16746400,109.15,14754700,151.5,5074100,195.0,7906500,1410.4,10501700,310.25,11589000,113.0,22069800,219.45,3086200,197.72,5828000,2608.25,135.44,109.87,163.5,208.0,1492.468,328.5,129.3,231.67399999999998,200.488,2707.804
322,17682700,127.86,11255800,104.07,21551700,142.25,4722500,172.0,9667300,1301.16,11697600,308.25,21938400,109.25,30332800,206.01,5413000,195.38,6508400,2464.46,133.178,110.22999999999999,159.75,202.8,1473.1060000000002,325.35,124.1,228.71800000000002,199.738,2673.498
323,19253200,120.06,13499300,105.54,26025100,144.0,6074200,182.25,12446900,1310.04,27759400,310.5,20096100,101.5,26555800,221.01,1531000,176.17,5012400,2661.22,131.32,109.28000000000002,155.0,193.2,1427.81,321.0,118.35,222.358,199.292,2615.9839999999995
324,10706600,113.78,8323600,95.05,30013700,143.0,10418100,188.5,10924400,1381.09,37202900,325.0,23847700,102.0,28669700,224.82,4814800,173.36,6760300,2684.76,128.004,108.494,150.6,189.1,1385.5339999999999,316.9,112.55,219.804,193.858,2604.38
325,11238700,116.79,14001100,98.99,27449000,137.0,19556200,174.25,10860000,1325.14,26743500,310.0,20025800,91.5,31787900,230.2,5266300,171.25,4566500,2544.34,124.08400000000002,105.08399999999999,147.0,186.8,1363.684,315.7,107.75,219.356,188.28199999999998,2611.442
326,4499300,111.02,10814500,100.95,29589800,145.0,15791700,160.0,7171400,1389.98,21231800,348.75,29359000,97.5,39279200,226.17,6601900,163.63,5719600,2636.83,121.21799999999999,102.55999999999999,143.55,182.4,1345.5660000000003,312.8,103.45,220.298,182.776,2592.606
327,3886300,112.53,23335100,97.68,16886600,137.0,25594700,160.0,11970400,1314.48,19838200,344.0,92293000,97.0,42325500,222.13,3810500,159.3,4381100,2614.97,117.90200000000002,100.92,142.25,175.4,1341.482,320.5,100.35,221.642,175.958,2598.322
328,4729400,109.26,63558200,100.13,11272500,135.0,22770300,164.5,15581500,1243.43,41969500,356.5,45082000,102.0,36270600,223.93,5111800,156.02,5543200,2611.61,114.83599999999998,99.642,141.2,173.0,1344.146,327.65,97.9,224.86599999999999,168.74200000000002,2628.424
329,20877000,107.25,41317400,102.59,24612700,128.0,25670100,165.75,19746900,1132.41,33130500,352.0,26623900,103.0,44250000,214.97,5576000,156.49,6694000,2556.11,112.676,98.56,139.4,169.45,1330.824,336.85,98.0,225.45,164.712,2618.502
330,16488200,99.72,18541900,90.14,36031900,135.0,20147100,170.5,22927600,1115.53,26284500,318.0,48132200,103.75,57883700,213.4,7139700,142.91,12857500,2449.33,111.37,100.06800000000001,136.4,164.9,1281.088,342.25,98.2,223.48000000000002,161.33800000000002,2592.772
331,3684600,99.97,11424500,85.79,25144700,134.75,10460100,171.5,13357700,1207.9,12393800,305.0,16544100,100.0,34731000,219.45,4874700,133.18,5340000,2522.48,107.95599999999999,98.298,136.0,164.15,1239.166,343.85,100.65,220.12000000000003,155.67000000000002,2573.77
332,6851100,103.49,13809400,82.93,36183100,144.75,7031100,168.0,13554100,1274.52,20374200,300.0,20387400,95.0,29001300,223.03,4516200,138.21,6114200,2501.46,105.74600000000001,95.26599999999999,133.95,166.45,1202.75,335.1,101.15,218.77599999999998,149.58,2550.9
333,11723900,104.74,11951700,88.5,41434800,138.0,9856300,171.5,9669000,1315.37,34428200,317.5,19638800,95.0,34850500,219.45,3789900,145.24,7456100,2484.64,103.93800000000002,92.316,135.5,168.05,1194.7580000000003,326.3,100.75,218.956,145.362,2528.1980000000003
334,4049500,108.52,17600400,90.47,17637300,140.0,11637300,172.0,10737900,1328.69,22957900,325.5,31180700,96.0,46544800,224.82,3684100,142.91,6355000,2606.56,103.03399999999999,89.99000000000001,136.1,169.45,1209.1460000000002,318.5,99.35,218.06,143.206,2502.804
335,6429100,107.5,9638700,87.84,35598200,141.25,9630500,185.5,7238300,1310.04,10373700,329.0,16271600,98.5,45409800,229.75,2339900,136.11,4066100,2619.18,103.28800000000001,87.566,138.5,170.7,1248.402,313.2,97.95,220.02999999999997,140.49,2512.894
336,4096700,112.53,15155200,87.84,16461500,148.5,6947600,187.0,9305900,1299.38,13713300,329.0,9836200,110.0,33393100,232.88,6389400,135.88,6015800,2678.03,104.84400000000001,87.10600000000002,139.75,173.7,1287.3039999999999,315.4,96.9,223.3,139.13,2546.864
337,6394000,112.02,13431100,90.47,20359600,150.0,17993900,179.5,11281300,1323.36,10852500,332.0,11932800,114.0,39067500,232.88,14345900,134.23,6811900,2682.24,107.356,87.516,142.5,176.8,1305.6,320.2,98.9,225.98599999999996,139.67000000000002,2577.974
338,5841100,110.51,13865900,87.19,27714400,158.25,17210300,191.75,12531100,1376.65,15861100,330.75,17816100,116.5,49016400,232.88,7839300,134.47,8345300,2635.99,109.06199999999998,89.024,143.55,179.1,1315.368,326.6,102.7,227.956,138.874,2614.13
339,7557600,113.04,7609200,87.84,31786700,158.0,5784800,194.0,8236600,1412.18,15379400,323.0,18110700,121.0,34773700,229.3,6927800,137.4,5078900,2669.63,110.21599999999998,88.762,147.6,183.15,1327.6240000000003,329.25,107.0,230.642,136.72,2644.4
340,3808600,112.53,11235100,94.4,8799000,157.5,4854700,192.5,6453700,1372.21,8038900,319.25,14989200,123.0,43264600,226.17,10231800,139.62,3770600,2657.01,111.12,88.23599999999999,151.2,187.55,1344.3220000000001,328.75,112.0,231.538,135.618,2657.014
341,7918000,109.52,13207800,94.81,15011500,148.25,4122900,199.0,10250900,1376.65,24370300,320.0,11906200,126.0,34449800,222.13,13903300,144.31,4605000,2618.34,112.126,89.548,154.45,188.95,1356.7559999999999,326.8,116.9,230.82200000000003,136.32,2664.58
342,12114200,108.01,17797700,93.41,13023300,156.0,6653800,201.0,10576700,1447.71,24361800,324.0,15914000,122.0,29229700,219.0,7159300,154.97,4096600,2688.97,111.524,90.942,154.4,191.35,1372.2100000000003,325.0,120.1,228.67199999999997,138.006,2652.642
343,14956500,108.26,20089100,93.33,16320000,158.0,11935600,206.5,14312100,1471.69,20278900,310.0,18096800,116.0,45749900,222.13,6552300,157.9,8551400,2686.44,110.72200000000001,91.53,155.6,195.65,1397.0800000000002,323.4,121.7,225.89600000000002,142.154,2653.9880000000003
344,7383200,112.02,13654900,96.37,14777700,151.5,5788700,203.25,8478100,1447.71,20967500,330.0,9187600,116.0,21490600,223.03,3895500,159.3,3959100,2694.01,110.272,92.75800000000001,155.55,198.6,1416.0880000000002,319.25,121.6,223.746,146.83999999999997,2664.0780000000004
345,2886600,109.52,8310900,93.09,5951100,150.25,3488300,194.25,5388700,1415.73,7266900,332.0,11065800,128.5,12842800,217.66,2200200,156.49,1911000,2664.58,110.06800000000001,94.464,154.25,200.45,1423.194,320.65,120.6,222.49200000000002,151.21999999999997,2668.954
346,10958200,109.26,24746600,94.48,18309200,153.0,9162800,200.0,7951700,1461.03,12089200,316.0,15114500,127.5,24171000,218.55,4617000,154.15,3457400,2730.17,109.46600000000001,94.202,152.8,200.8,1431.898,323.2,121.7,220.79000000000002,154.594,2670.468
347,12644600,113.78,20616700,94.48,9910700,154.75,4262100,197.5,9212000,1490.34,10563000,316.0,10696400,135.0,12520300,219.9,3177400,158.83,4539600,2752.87,109.41400000000002,94.13600000000001,153.75,201.0,1448.774,322.4,122.0,220.07399999999998,156.562,2692.834
348,11873500,112.53,8717300,104.23,10353500,150.0,3626000,191.25,9755900,1416.62,12131000,325.0,20137000,138.0,19582000,217.88,2249100,158.83,6198400,2719.24,110.56800000000001,94.35,153.5,200.3,1457.3,320.8,124.6,220.254,157.334,2705.614
349,12395100,108.75,19404700,98.33,8080600,150.75,4452200,193.25,4871000,1429.06,10456800,327.5,12026500,128.0,12889700,218.33,3711300,152.74,2558300,2728.48,111.422,96.53,151.9,197.25,1446.286,323.8,129.0,219.404,157.52000000000004,2712.174
350,6648200,108.01,27559300,99.97,15351900,156.5,13793000,191.0,9144700,1495.67,9717900,328.0,32624100,127.0,20512100,218.55,8318600,147.47,4134300,2741.1,110.768,96.922,151.75,195.25,1442.556,323.3,131.4,218.464,156.20800000000003,2719.068
351,53065200,110.51,30289500,103.9,8069800,156.25,16185600,201.5,15381000,1518.76,7182900,330.0,43258600,127.0,26331900,216.76,6202800,152.27,5282700,2707.46,110.46600000000001,98.298,153.0,194.6,1458.5439999999999,322.5,131.1,218.642,154.40400000000002,2734.372
352,54906200,110.77,18588800,112.26,10896400,150.0,22248500,208.25,6560500,1480.57,7782500,331.5,25314200,130.0,28652000,214.97,7745800,156.61,4198100,2626.74,110.71600000000001,100.18199999999999,153.65,194.9,1470.0900000000001,325.3,131.0,218.28400000000002,154.028,2729.8300000000004
353,7281800,111.28,13206200,102.84,9796400,155.0,19170700,214.0,5454900,1479.68,17430600,330.75,13615300,130.25,18181800,215.86,4384500,159.77,3772800,2560.32,110.114,103.73799999999999,152.7,197.05,1468.136,328.4,130.0,217.298,153.584,2704.604
354,8277800,111.28,10970200,102.84,13816200,147.75,9633600,211.5,6621400,1449.48,14221200,330.75,12555500,133.0,29271500,218.1,6102600,162.12,3968200,2583.02,109.86399999999999,103.46000000000001,153.7,201.6,1480.748,329.55,128.45,216.894,153.772,2672.8199999999997
355,9144200,110.02,9335700,103.57,17168500,151.0,27832300,211.0,7571200,1461.03,11888500,350.0,10336000,134.75,25812800,217.21,5781500,154.85,3963500,2607.41,110.37,104.36200000000001,153.1,205.25,1484.8319999999999,330.2,129.45,216.848,155.648,2643.728
356,1852800,109.01,9388000,102.27,9296600,150.5,13523500,204.0,5192400,1452.15,6055000,338.0,17250300,138.0,28960300,219.9,12008500,151.8,3939000,2674.67,110.772,105.08200000000002,152.0,209.25,1477.904,334.6,131.0,216.58,157.124,2616.9900000000002
357,4922400,108.75,6145100,101.94,16988700,156.0,8432400,207.5,5287300,1494.78,12390800,334.0,7180500,141.0,31292900,220.79,4110400,169.61,4222000,2700.74,110.47200000000001,104.75600000000001,150.85,209.75,1464.5819999999999,336.2,133.2,217.20800000000003,157.03000000000003,2610.432
358,9705700,111.28,8710500,100.71,12626900,157.0,7642800,212.5,8868000,1525.87,7062700,336.5,11827000,141.0,25500400,220.34,3948600,163.17,5215100,2762.12,110.06799999999998,102.69200000000001,152.05,209.6,1467.424,336.7,135.4,218.372,159.63,2625.232
359,9940800,113.04,14199100,100.95,16486300,159.0,9951700,208.0,9337600,1545.41,11921300,342.75,14340300,155.5,34065200,220.34,9391600,165.86,4514500,2723.44,110.06800000000001,102.26599999999999,152.45,209.3,1476.6619999999998,337.85,137.55,219.26799999999997,160.31,2665.5919999999996
360,14688800,113.04,11966800,104.89,15293400,161.75,9434000,210.0,9475500,1508.1,11254000,351.75,36465000,152.0,31972000,214.97,3811800,171.48,3534200,2723.44,110.41999999999999,101.88799999999999,154.7,208.6,1495.848,340.25,142.05,219.71599999999998,161.058,2693.676
361,40861000,110.51,24948200,108.49,32858300,166.0,11705100,215.0,13791700,1522.31,9952400,358.75,15632900,147.0,52072800,219.45,6851500,175.7,4300500,2732.69,111.024,102.15199999999999,156.85,208.4,1505.262,340.6,145.5,219.26799999999997,164.38400000000001,2716.882
362,7628700,107.5,10360200,106.53,10421500,163.0,6607200,212.0,9517600,1483.23,6570000,354.5,41866500,150.25,20277700,221.24,4984700,185.3,3229400,2736.05,111.324,103.39599999999999,159.95,210.6,1519.2939999999999,344.75,147.3,219.17800000000003,169.164,2728.486
363,8811100,106.5,12318400,114.15,9070000,157.25,7373800,213.0,8494900,1427.28,11692000,349.0,10141600,156.0,21523200,217.66,3828900,179.21,3957800,2678.88,111.074,104.31400000000001,161.35,211.5,1516.9839999999997,348.85,149.15,219.26799999999997,172.302,2735.5480000000002
364,5562000,102.73,24054500,108.17,7642500,162.0,22230200,220.0,8179600,1485.01,16248200,338.0,10118000,154.5,24782300,218.1,6248000,170.55,2130400,2699.06,110.11800000000001,107.002,161.4,211.6,1497.2659999999998,351.35,152.15,218.73200000000003,175.51,2718.9
365,6673500,106.5,49031300,107.84,15768300,158.5,23260500,236.0,9677900,1426.39,20683000,333.0,14813300,150.0,25623200,215.19,2963100,180.39,3411700,2694.85,108.056,108.44599999999998,162.0,214.0,1485.186,350.4,151.95,218.28399999999996,176.448,2714.0240000000003
366,11956800,106.0,37815300,113.41,25232600,156.0,13621200,238.5,8719400,1454.81,19693600,325.0,33858200,154.5,65430100,216.31,3923300,183.2,4613400,2669.63,106.748,109.03599999999999,161.35,219.2,1468.844,346.65,151.55,218.32800000000003,178.23,2708.306
367,16282200,106.5,20691900,118.33,28915200,156.5,20417800,238.0,8233200,1485.9,19432700,336.0,36315600,149.0,25934900,215.19,6688700,178.51,4661200,2699.06,105.846,110.02000000000001,159.35,223.9,1455.3440000000003,339.9,153.05,217.7,179.72999999999996,2695.6940000000004
368,17794300,108.52,13536600,127.5,17495400,162.0,10050600,236.25,8997400,1503.66,13782700,327.25,21194800,136.5,31046500,216.54,6368600,189.76,6101800,2669.63,105.646,112.38,158.05,229.1,1455.878,336.2,152.8,216.49,178.37199999999999,2688.2960000000003
369,19244600,115.54,9825600,124.55,93451900,154.0,17009700,226.5,6033000,1479.68,20080300,313.0,19139600,145.0,36939900,215.64,10035100,197.84,4134200,2646.08,106.05,115.05,159.0,233.75,1471.154,331.85,148.9,216.266,180.482,2686.446
370,9241400,116.55,26722100,123.24,99584500,157.5,15715700,241.0,8532400,1507.21,11723200,315.0,16179400,141.25,53326400,221.24,9101500,195.85,7003400,2730.17,108.612,118.326,157.4,235.05,1470.0880000000002,326.85,147.0,215.77399999999997,185.94,2675.8499999999995
371,6723600,113.04,9859400,120.29,30875900,158.0,7157000,234.75,6493300,1496.56,16045200,331.5,8413600,145.0,30330600,217.66,3041300,196.79,3320100,2732.69,110.622,121.40599999999999,157.2,236.05,1486.252,323.25,145.25,216.984,189.032,2682.914
372,4534900,112.02,7095900,114.39,23342300,156.0,4824500,234.75,18569700,1481.46,11628400,340.0,14639000,148.0,38836200,217.66,4319400,195.26,3737900,2709.15,112.03,122.782,157.6,235.3,1494.602,324.55,143.35,217.254,191.75,2695.5260000000003
373,2669900,111.28,9040000,117.01,31259200,157.75,12476300,237.5,9868500,1491.23,25236900,340.0,17504800,144.25,25343800,219.0,4234900,189.76,2945300,2685.6,113.13400000000001,121.994,157.5,234.65,1493.7140000000002,325.35,143.15,217.748,195.1,2697.544
374,8439100,110.77,9583800,117.01,20665700,156.0,16965100,243.0,5806500,1474.35,37751900,340.0,11296800,141.0,60384800,214.97,3825400,198.66,3760600,2689.81,113.68599999999999,119.896,156.65,234.9,1491.2280000000003,327.9,144.7,218.23999999999995,195.1,2700.7380000000003
375,5986600,108.75,17100500,117.34,32311100,151.75,10806300,237.5,4999700,1445.04,17154200,325.0,36173200,140.0,30242400,214.07,3988300,193.98,3625500,2672.99,112.732,118.388,157.05,238.2,1490.1619999999998,333.3,143.9,218.106,195.26399999999998,2709.484
376,3268900,108.26,15974000,118.0,21882100,154.5,7340800,236.0,7166800,1469.91,13182500,322.25,29273900,141.0,38016700,213.63,1642000,189.99,3669500,2646.08,111.172,117.208,155.9,237.5,1477.728,335.3,143.65,216.67199999999997,194.89,2698.048
377,11471200,106.5,49703900,111.77,19880400,154.5,15662500,244.0,8360900,1443.27,21133400,312.0,18431900,144.0,45836400,215.42,3314000,192.92,4265000,2635.99,110.21600000000001,116.75,155.2,237.75,1472.398,333.45,142.85,215.86599999999999,193.53,2680.7259999999997
378,4303900,106.5,18631300,112.43,13891000,150.0,12601800,243.0,7986200,1413.07,17084100,310.0,15753000,150.25,20622700,214.97,3359400,188.12,2977000,2582.18,109.112,116.226,154.9,239.6,1464.7599999999998,327.85,142.05,215.41799999999998,193.06199999999998,2666.094
379,7867900,104.49,32674800,108.25,16325000,153.5,10287400,243.0,11184800,1379.32,19200900,319.0,16202700,155.0,28486900,214.97,3134400,185.07,5622400,2667.1,108.15599999999999,115.30999999999999,153.35,240.7,1449.128,321.85,143.25,214.612,192.73399999999998,2645.41
380,26986300,101.73,35967700,109.97,18798000,154.5,18240900,250.0,18033600,1421.95,43103700,310.0,28453100,148.75,58972600,216.76,12539900,187.41,5753300,2678.03,106.9,113.55799999999999,152.85,240.7,1430.1219999999998,317.65,146.05,214.612,190.016,2640.868
381,24688800,97.96,15599000,110.87,45035400,161.25,14003400,252.5,12014200,1456.59,31973000,308.5,26239800,148.0,40748600,213.63,7342400,193.5,5147500,2703.26,105.49600000000001,112.08399999999999,153.4,243.2,1425.504,314.65,147.8,215.15,188.70199999999997,2641.876
382,10149500,96.2,7257800,116.61,23318600,159.75,5445100,252.0,6444200,1437.05,32171100,304.75,11479700,145.0,41870000,206.46,3433100,200.3,4007000,2657.01,103.436,110.65799999999999,154.75,246.5,1422.84,311.9,149.2,215.15,189.40399999999997,2653.3120000000004
383,9174000,93.44,13799000,117.91,12918600,160.0,5716600,250.75,7169100,1387.31,13879300,310.0,11065600,146.0,35999000,206.46,3340300,198.78,4825200,2657.01,101.376,111.626,155.8,248.1,1421.596,310.45,149.4,213.358,190.88000000000002,2657.516
384,10116700,93.95,10700900,116.03,24228600,160.75,10155500,252.5,9182300,1373.99,18673400,310.5,9333600,136.0,43306500,204.89,3379400,187.41,4483700,2623.38,98.764,112.72200000000001,157.8,249.65,1416.444,310.45,148.55,211.656,193.012,2672.4820000000004
385,9677800,92.44,28511000,115.05,24064900,157.5,6664100,248.0,6517900,1381.09,23693300,309.0,11457200,136.0,46590100,205.12,3345700,188.35,8409400,2583.86,96.65599999999999,114.27799999999999,159.25,251.55,1415.378,308.75,144.75,209.64000000000001,193.48,2663.7380000000003
386,14196900,89.92,44631000,112.51,13371600,156.0,10608200,244.25,10137000,1358.89,16420400,310.75,20911900,136.0,47928700,210.94,8024100,185.78,4634100,2564.52,94.798,115.29399999999998,159.85,251.15,1407.206,308.55,142.2,207.31199999999998,193.668,2644.904
387,15837700,87.16,19983900,112.18,12023500,154.0,5854200,240.0,11861300,1373.1,10178500,320.0,4247300,143.25,26386200,208.25,5613100,171.95,4357400,2562.0,93.19,115.622,158.8,249.5,1387.666,309.0,139.8,206.77399999999997,192.124,2617.156
388,6379700,84.9,22809400,106.85,11780000,157.5,9640300,240.0,10670700,1436.16,6385100,315.0,6204000,142.75,22186200,213.63,4119900,180.74,3293100,2572.93,91.38199999999999,114.73600000000002,157.65,247.1,1374.8760000000002,312.05,139.45,207.132,186.454,2598.154
389,11818000,90.43,23439600,106.2,15903500,157.5,13767700,238.0,12968300,1451.26,18521900,319.0,17691900,139.5,24296700,212.06,3912900,180.39,4530100,2581.34,89.674,112.524,157.15,244.95,1384.646,313.05,138.8,208.56599999999997,182.846,2581.338
390,5903800,85.91,14038400,108.17,8660200,154.0,9964500,234.5,9115800,1438.83,16677300,322.0,15047100,140.0,13313500,212.28,1547300,178.04,4375300,2532.57,88.97,110.55800000000002,156.5,242.05,1400.1,314.75,139.5,210.0,181.44199999999998,2572.93
391,7407000,84.15,15827900,106.44,8364600,153.0,11394600,237.0,5475700,1426.39,8965000,320.0,14085000,141.0,18343700,215.42,1519200,178.04,5508900,2539.3,87.66400000000002,109.18199999999999,155.8,239.35,1411.648,317.35,140.3,211.43199999999996,179.38,2562.672
392,6600700,83.9,11788800,104.89,9888400,154.5,6010200,237.0,6619700,1447.71,11555200,316.25,7192600,141.0,20974200,219.9,3667700,179.68,4481400,2606.56,86.50999999999999,107.968,155.2,237.9,1425.1480000000001,319.2,141.3,212.32800000000003,177.83199999999997,2557.6279999999997
393,1198900,85.66,745400,103.09,375400,156.0,551600,236.5,579500,1478.79,1111100,305.75,948400,141.0,4412300,221.69,429300,173.36,236300,2581.34,85.85799999999999,106.51000000000002,155.3,237.3,1440.0700000000002,318.45,140.85,214.658,179.378,2566.54
394,4689800,87.91,4294100,104.89,5635900,156.75,1435300,240.0,2615700,1495.67,3556600,306.0,2213800,143.5,10913300,222.13,789400,175.23,1738900,2593.95,86.00999999999999,105.758,155.0,236.6,1448.596,316.6,140.5,216.26999999999998,177.902,2568.222
395,2768300,87.42,4985100,104.89,3305200,159.0,5691800,240.0,2544500,1496.56,5672600,306.0,2511000,143.5,8638000,221.69,1151800,178.98,1123800,2643.56,85.506,105.49600000000001,154.85,237.0,1457.478,314.0,141.3,218.28400000000002,176.87,2570.744
396,2859000,88.16,1330300,107.84,653000,159.0,524900,235.0,552800,1485.01,1251100,313.5,700000,144.75,2205100,223.03,307300,179.33,299700,2604.88,85.808,104.83999999999999,155.85,238.1,1469.0240000000001,310.8,142.0,220.166,177.05800000000002,2592.942
397,7812100,87.91,12857900,108.33,10212200,160.0,3229600,243.0,3128100,1494.78,3829400,309.5,6384900,150.0,14308000,223.03,4650500,177.58,2817900,2623.38,86.61000000000001,105.12,157.05,237.7,1480.748,309.5,142.75,221.68800000000002,177.316,2606.058
398,8415900,88.92,11731800,108.33,12294100,163.0,5077800,251.0,3976300,1521.42,6435600,309.5,12709900,146.25,16237400,225.05,10409300,182.73,2289300,2661.22,87.41199999999999,105.80800000000002,158.15,238.9,1490.162,308.15,144.55,222.314,176.89600000000002,2609.422
399,9665400,92.93,18696700,108.98,10913500,161.75,7821000,251.0,6433800,1525.87,6126800,314.0,10966200,148.5,25846700,224.82,6907500,196.55,4561200,2604.88,88.064,106.856,159.55,241.8,1498.6879999999999,308.9,145.6,222.98600000000002,178.77,2625.398
400,13673600,91.68,21328000,110.95,9053600,162.5,9815900,246.75,4927700,1525.87,6594500,315.0,19504800,148.0,22298700,221.01,5860800,199.24,2845100,2587.23,89.06800000000001,107.674,160.55,244.0,1504.7279999999998,310.5,146.6,223.52399999999997,183.03400000000002,2627.5840000000003
401,37176600,95.95,51060900,113.16,27886000,160.25,16758200,239.25,7255600,1508.1,13415700,320.0,18931100,140.25,23835900,217.66,4569500,196.79,6536100,2565.36,89.92,108.88600000000001,161.25,245.35,1510.59,312.3,147.5,223.388,187.086,2616.318
402,17988800,98.97,22293700,113.0,15975900,163.5,36747200,228.0,6156400,1527.64,9004400,324.5,19540600,143.5,40152500,217.21,4166600,199.48,3302400,2602.36,91.478,109.95,161.5,246.2,1515.2079999999999,313.6,146.6,222.31400000000002,190.578,2608.414
403,20782400,105.25,21136500,110.29,20060200,162.5,19855500,231.25,8128600,1522.31,7421700,321.25,9198500,136.5,30510000,214.3,4355200,201.47,3216900,2585.54,93.69000000000001,110.88399999999999,162.2,243.2,1521.7800000000002,316.6,145.3,221.15,194.958,2604.21
404,5882100,101.73,35165800,108.98,39982500,165.75,10507600,232.5,11771400,1529.42,4723100,326.0,16082300,140.0,26939200,211.39,3725500,197.72,5658400,2619.18,96.95599999999999,111.276,162.1,239.25,1521.958,318.95,143.35,219.0,198.70600000000002,2589.0740000000005
405,5606200,101.73,22457600,108.33,15351400,164.0,6823900,229.75,5969400,1505.44,6275600,323.5,15491200,135.25,17887200,212.28,3697200,195.15,1977700,2591.43,98.71600000000001,111.276,162.9,235.55,1522.6680000000001,321.35,141.65,216.31400000000002,198.94,2591.934
406,11939300,101.48,24973800,109.15,23277700,166.0,5039700,229.5,6930900,1532.08,7437000,321.25,10611400,129.0,31303400,212.95,3162700,193.74,2756600,2605.72,100.72600000000001,110.752,163.2,232.15,1518.5819999999999,323.05,139.1,214.56800000000004,198.122,2592.7740000000003
407,26649700,98.72,19076000,104.56,48189300,164.75,9613900,222.5,9808100,1509.88,7417300,324.5,5596600,132.5,44243400,208.7,2893200,193.5,3433400,2607.41,101.83200000000001,109.95,164.35,230.2,1523.378,323.3,136.85,213.62599999999998,197.512,2600.846
408,4365300,95.95,38309300,104.07,12670400,165.75,5228000,224.0,8052600,1517.87,6859500,322.0,21730800,129.5,40418600,213.18,3451500,191.63,3977300,2596.47,101.78200000000001,108.26199999999999,164.6,229.1,1519.826,323.3,134.65,211.92400000000004,196.316,2601.8559999999998
409,6711800,97.45,16560900,103.57,21656600,169.25,9888700,220.5,5184800,1512.54,8186700,325.0,25535800,128.5,46410400,207.36,1897600,191.16,4109000,2627.59,99.922,107.018,165.25,227.65,1518.938,323.45,133.25,211.7,194.348,2604.042
410,4959600,94.19,39095800,104.56,26829900,166.5,3774600,216.0,4058900,1539.19,5864000,327.5,19781800,124.75,19133100,207.58,2126200,188.59,1944400,2636.83,99.066,105.936,165.95,225.25,1515.562,323.25,130.95,210.89400000000006,193.036,2605.7239999999997
411,8414000,94.69,30346500,101.2,38907500,169.0,18965000,220.0,7024000,1540.08,8383200,327.0,18371600,125.0,18221600,207.8,1850600,191.16,5037200,2662.06,97.55799999999999,105.18199999999999,166.45,222.5,1522.312,324.05,128.85,209.954,191.724,2614.8039999999996
412,7596800,95.71,18223800,99.81,32827000,169.5,7027900,222.25,8623900,1559.62,9194800,329.0,19709600,123.75,19675300,207.8,1386500,192.1,3842000,2702.42,96.2,103.59200000000001,167.05,220.6,1523.9119999999998,325.2,128.05,208.92400000000004,191.208,2626.0719999999997
413,6214300,96.96,41039800,101.94,68831500,162.5,12576300,221.5,10012100,1586.26,20333000,327.5,20789500,128.0,46017900,210.04,4308900,189.76,6398100,2690.65,95.598,102.64200000000001,168.0,220.55,1533.8600000000001,326.1,126.3,208.744,190.928,2645.0739999999996
414,5080200,97.96,55588900,102.76,18397400,163.25,5596900,221.0,5954400,1584.48,12220100,333.0,8541500,122.25,30715600,210.71,1677100,192.1,4758600,2641.04,95.79999999999998,102.216,167.35,220.05,1547.538,327.2,126.0,208.11599999999999,190.554,2663.91
415,4539400,99.46,15315000,101.28,19955000,163.0,4560600,219.0,13625300,1634.22,16463300,342.0,17692500,122.75,34360000,213.63,4450000,193.74,2918100,2626.74,95.90199999999999,102.054,166.15,220.15,1561.926,328.8,124.75,208.786,190.74200000000002,2666.6
