,vol1,close_1,vol2,close_2,vol3,close_3,vol4,close_4,vol5,close_5,vol6,close_6,vol7,close_7,vol8,close_8,vol9,close_9,vol10,close_10,avg5_1,avg5_2,avg5_3,avg5_4,avg5_5,avg5_6,avg5_7,avg5_8,avg5_9,avg5_10,avg10_1,avg10_2,avg10_3,avg10_4,avg10_5,avg10_6,avg10_7,avg10_8,avg10_9,avg10_10,avg15_1,avg15_2,avg15_3,avg15_4,avg15_5,avg15_6,avg15_7,avg15_8,avg15_9,avg15_10,avg25_1,avg25_2,avg25_3,avg25_4,avg25_5,avg25_6,avg25_7,avg25_8,avg25_9,avg25_10,avg50_1,avg50_2,avg50_3,avg50_4,avg50_5,avg50_6,avg50_7,avg50_8,avg50_9,avg50_10,max5_1,max5_2,max5_3,max5_4,max5_5,max5_6,max5_7,max5_8,max5_9,max5_10,max10_1,max10_2,max10_3,max10_4,max10_5,max10_6,max10_7,max10_8,max10_9,max10_10,max15_1,max15_2,max15_3,max15_4,max15_5,max15_6,max15_7,max15_8,max15_9,max15_10,max25_1,max25_2,max25_3,max25_4,max25_5,max25_6,max25_7,max25_8,max25_9,max25_10,max50_1,max50_2,max50_3,max50_4,max50_5,max50_6,max50_7,max50_8,max50_9,max50_10,min50_1,min50_2,min50_3,min50_4,min50_5,min50_6,min50_7,min50_8,min50_9,min50_10,min5_1,min5_2,min5_3,min5_4,min5_5,min5_6,min5_7,min5_8,min5_9,min5_10,min10_1,min10_2,min10_3,min10_4,min10_5,min10_6,min10_7,min10_8,min10_9,min10_10,min15_1,min15_2,min15_3,min15_4,min15_5,min15_6,min15_7,min15_8,min15_9,min15_10,min25_1,min25_2,min25_3,min25_4,min25_5,min25_6,min25_7,min25_8,min25_9,min25_10
122,2215700,159.72,7962200,290.73,17409700,174.0,11183100,224.75,9234600,1323.36,5792700,374.0,4533700,176.68,17628800,244.53,2671400,206.77,2437300,2801.64,159.62,277.03000000000003,172.55,223.0,1343.9699999999998,381.1,206.68,245.19799999999995,206.68,2765.482,160.716,284.0660000000001,173.475,219.55,1353.65,379.55,177.75599999999997,241.616,203.74599999999998,2772.4260000000004,158.05466666666663,292.7340000000001,171.8,212.51666666666668,1355.0686666666668,381.754,174.622,240.28733333333332,196.602,2743.8753333333343,153.08440000000004,289.7048000000001,168.5596,202.3504,1313.7168,376.2724,172.95399999999995,236.4396,183.5152,2779.7608,153.15660000000003,315.798,168.6198,211.6452,1280.1892,369.2612,180.56220000000005,222.82440000000003,179.71940000000004,2819.9762,159.72,290.73,174.0,224.75,1323.36,374.0,176.68,244.53,206.77,2801.64,159.72,290.73,174.0,224.75,1323.36,374.0,176.68,244.53,206.77,2801.64,159.72,290.73,174.0,224.75,1323.36,374.0,176.68,244.53,206.77,2801.64,159.72,290.73,174.0,224.75,1323.36,374.0,176.68,244.53,206.77,2801.64,159.72,290.73,174.0,224.75,1323.36,374.0,176.68,244.53,206.77,2801.64,159.72,290.73,174.0,224.75,1323.36,374.0,176.68,244.53,206.77,2801.64,159.72,290.73,174.0,224.75,1323.36,374.0,176.68,244.53,206.77,2801.64,159.72,290.73,174.0,224.75,1323.36,374.0,176.68,244.53,206.77,2801.64,159.72,290.73,174.0,224.75,1323.36,374.0,176.68,244.53,206.77,2801.64,159.72,290.73,174.0,224.75,1323.36,374.0,176.68,244.53,206.77,2801.64
123,36078700,155.22,7131000,298.93,10680800,173.0,6021100,224.0,4400100,1303.82,7719500,373.0,3578400,171.42,13511900,247.66,2938000,209.88,2269600,2799.95,159.37,277.488,172.0,222.15,1338.64,379.6,206.59,244.34799999999998,206.59,2756.57,160.417,282.656,173.725,220.875,1347.255,377.65,177.45999999999995,242.75800000000004,205.43599999999998,2786.889,158.48666666666662,291.3573333333334,172.25,215.11666666666667,1356.6986666666667,380.6873333333333,175.55933333333337,240.89933333333332,198.74200000000002,2750.8280000000004,153.5724,289.4032,168.93959999999996,203.4804,1319.2587999999996,375.9124,173.15840000000003,237.3712,185.11599999999999,2773.236000000001,153.2076,313.1234,168.6598,211.3002,1283.3865999999996,369.2012,180.05660000000003,223.84099999999998,179.71940000000004,2823.8946,155.22,298.93,173.0,224.0,1303.82,373.0,171.42,247.66,209.88,2799.95,155.22,298.93,173.0,224.0,1303.82,373.0,171.42,247.66,209.88,2799.95,155.22,298.93,173.0,224.0,1303.82,373.0,171.42,247.66,209.88,2799.95,155.22,298.93,173.0,224.0,1303.82,373.0,171.42,247.66,209.88,2799.95,155.22,298.93,173.0,224.0,1303.82,373.0,171.42,247.66,209.88,2799.95,155.22,298.93,173.0,224.0,1303.82,373.0,171.42,247.66,209.88,2799.95,155.22,298.93,173.0,224.0,1303.82,373.0,171.42,247.66,209.88,2799.95,155.22,298.93,173.0,224.0,1303.82,373.0,171.42,247.66,209.88,2799.95,155.22,298.93,173.0,224.0,1303.82,373.0,171.42,247.66,209.88,2799.95,155.22,298.93,173.0,224.0,1303.82,373.0,171.42,247.66,209.88,2799.95
124,12673300,146.75,7954100,300.56,9393900,177.0,9224300,219.75,4243700,1318.92,8804900,374.0,4171300,172.7,27711700,256.17,4078100,206.99,2762000,2791.55,158.52200000000002,281.028,171.75,222.55,1337.396,379.6,206.85600000000005,245.15400000000002,206.85600000000005,2749.842,159.793,283.05,173.125,221.125,1339.5279999999998,376.95,177.04800000000003,243.81,206.43599999999998,2798.6940000000004,158.7853333333333,290.418,172.6,217.25,1355.1,379.9,175.97600000000003,241.25733333333332,200.48533333333333,2757.554,154.0152,290.0328,169.2996,204.9204,1323.6284,376.0224,173.1128,238.3652,186.93,2765.6012,153.20880000000002,310.6522,168.6698,211.0202,1285.9978,368.8612,179.4686,224.9292,179.87939999999998,2826.9382000000005,146.75,300.56,177.0,219.75,1318.92,374.0,172.7,256.17,206.99,2791.55,146.75,300.56,177.0,219.75,1318.92,374.0,172.7,256.17,206.99,2791.55,146.75,300.56,177.0,219.75,1318.92,374.0,172.7,256.17,206.99,2791.55,146.75,300.56,177.0,219.75,1318.92,374.0,172.7,256.17,206.99,2791.55,146.75,300.56,177.0,219.75,1318.92,374.0,172.7,256.17,206.99,2791.55,146.75,300.56,177.0,219.75,1318.92,374.0,172.7,256.17,206.99,2791.55,146.75,300.56,177.0,219.75,1318.92,374.0,172.7,256.17,206.99,2791.55,146.75,300.56,177.0,219.75,1318.92,374.0,172.7,256.17,206.99,2791.55,146.75,300.56,177.0,219.75,1318.92,374.0,172.7,256.17,206.99,2791.55,146.75,300.56,177.0,219.75,1318.92,374.0,172.7,256.17,206.99,2791.55
125,18744000,149.49,9652600,295.32,10164900,175.5,34137700,230.0,6414900,1258.53,6073800,374.0,5244300,173.13,43454200,254.16,1572500,205.43,2680700,2741.1,156.476,286.862,172.9,221.2,1332.7759999999996,376.8,207.16800000000003,247.258,207.16800000000003,2758.25,158.297,285.016,173.525,221.45,1334.0210000000004,377.35,176.30900000000003,245.467,206.56900000000005,2793.7329999999997,158.50333333333333,290.8546666666667,173.38333333333333,218.8,1353.8566666666666,379.23333333333335,176.47799999999995,242.24266666666668,202.308,2763.776666666666,154.1012,290.452,169.8696,205.8388,1326.7547999999995,376.2624,173.2036,239.3144,188.5576,2760.1528000000008,152.996,308.633,168.75979999999996,210.6852,1288.751,369.0162,178.94600000000003,226.2324,180.12379999999996,2829.2086,149.49,295.32,175.5,230.0,1258.53,374.0,173.13,254.16,205.43,2741.1,149.49,295.32,175.5,230.0,1258.53,374.0,173.13,254.16,205.43,2741.1,149.49,295.32,175.5,230.0,1258.53,374.0,173.13,254.16,205.43,2741.1,149.49,295.32,175.5,230.0,1258.53,374.0,173.13,254.16,205.43,2741.1,149.49,295.32,175.5,230.0,1258.53,374.0,173.13,254.16,205.43,2741.1,149.49,295.32,175.5,230.0,1258.53,374.0,173.13,254.16,205.43,2741.1,149.49,295.32,175.5,230.0,1258.53,374.0,173.13,254.16,205.43,2741.1,149.49,295.32,175.5,230.0,1258.53,374.0,173.13,254.16,205.43,2741.1,149.49,295.32,175.5,230.0,1258.53,374.0,173.13,254.16,205.43,2741.1,149.49,295.32,175.5,230.0,1258.53,374.0,173.13,254.16,205.43,2741.1
126,1274300,147.73,6357000,296.63,5006300,176.5,4444400,224.5,5910000,1252.31,7518000,383.25,3972300,177.96,40419700,247.66,811400,207.22,1891400,2812.57,154.18,292.828,174.4,223.2,1311.816,376.6,206.9,249.00599999999997,206.9,2770.864,156.999,286.2410000000001,173.525,222.55,1325.5839999999998,377.15,175.92600000000004,246.878,206.74599999999998,2781.962,158.40400000000002,289.47799999999995,173.78333333333333,220.33333333333331,1344.7973333333332,378.4333333333333,176.658,243.482,203.464,2768.261333333333,154.252,290.596,170.4196,207.5188,1327.714,376.4224,173.35719999999995,240.1296,190.1436,2753.4264000000007,152.7884,306.8368,168.8298,210.5352,1289.8346,369.2962,178.53419999999997,227.5806,180.3638,2828.5360000000005,147.73,296.63,176.5,224.5,1252.31,383.25,177.96,247.66,207.22,2812.57,147.73,296.63,176.5,224.5,1252.31,383.25,177.96,247.66,207.22,2812.57,147.73,296.63,176.5,224.5,1252.31,383.25,177.96,247.66,207.22,2812.57,147.73,296.63,176.5,224.5,1252.31,383.25,177.96,247.66,207.22,2812.57,147.73,296.63,176.5,224.5,1252.31,383.25,177.96,247.66,207.22,2812.57,147.73,296.63,176.5,224.5,1252.31,383.25,177.96,247.66,207.22,2812.57,147.73,296.63,176.5,224.5,1252.31,383.25,177.96,247.66,207.22,2812.57,147.73,296.63,176.5,224.5,1252.31,383.25,177.96,247.66,207.22,2812.57,147.73,296.63,176.5,224.5,1252.31,383.25,177.96,247.66,207.22,2812.57,147.73,296.63,176.5,224.5,1252.31,383.25,177.96,247.66,207.22,2812.57
127,8785500,152.23,10620700,287.13,28054400,179.0,5673900,228.0,8446100,1263.86,9690500,373.0,2616700,183.35,23361000,246.32,1078500,208.99,1731400,2842.0,151.782,296.434,175.2,224.6,1291.388,375.65,207.258,250.03599999999997,207.258,2789.362,155.701,286.73200000000014,173.875,223.8,1317.679,378.375,175.955,247.617,206.96900000000002,2777.422,157.738,288.1886666666667,174.05,221.2333333333333,1332.8960000000004,378.25,176.63,244.42266666666663,204.91666666666663,2778.0713333333333,154.3232,290.7664,171.0196,209.1388,1328.602,376.5524,173.6552,240.434,192.0468,2749.726800000001,152.5726,305.06019999999995,168.9398,210.4052,1290.8116,369.3312,178.16219999999996,228.6958,180.6486,2830.3018,152.23,287.13,179.0,228.0,1263.86,373.0,183.35,246.32,208.99,2842.0,152.23,287.13,179.0,228.0,1263.86,373.0,183.35,246.32,208.99,2842.0,152.23,287.13,179.0,228.0,1263.86,373.0,183.35,246.32,208.99,2842.0,152.23,287.13,179.0,228.0,1263.86,373.0,183.35,246.32,208.99,2842.0,152.23,287.13,179.0,228.0,1263.86,373.0,183.35,246.32,208.99,2842.0,152.23,287.13,179.0,228.0,1263.86,373.0,183.35,246.32,208.99,2842.0,152.23,287.13,179.0,228.0,1263.86,373.0,183.35,246.32,208.99,2842.0,152.23,287.13,179.0,228.0,1263.86,373.0,183.35,246.32,208.99,2842.0,152.23,287.13,179.0,228.0,1263.86,373.0,183.35,246.32,208.99,2842.0,152.23,287.13,179.0,228.0,1263.86,373.0,183.35,246.32,208.99,2842.0
128,3179300,152.72,7320300,301.55,10644300,185.25,7059900,239.0,5647100,1300.27,7152900,371.5,4560400,186.9,18847300,238.26,3314400,213.44,2356400,2900.85,150.28400000000005,295.71400000000006,176.2,225.25,1279.4879999999996,375.45,207.702,250.394,207.702,2797.434,154.827,286.601,174.1,223.7,1309.064,377.525,176.63600000000002,247.37099999999998,207.146,2777.002,157.03933333333333,287.00866666666667,174.55,222.33333333333331,1324.6660000000004,376.91666666666674,176.87733333333333,245.3033333333333,206.1913333333333,2790.4040000000005,154.7456,290.9764,171.63,210.92,1329.1352,376.9224,174.20600000000005,241.0252,194.11,2750.5676000000008,152.4288,303.4804,169.00979999999996,210.3352,1291.5222,369.1312,177.90939999999995,229.7706,180.9776,2830.941,152.72,301.55,185.25,239.0,1300.27,371.5,186.9,238.26,213.44,2900.85,152.72,301.55,185.25,239.0,1300.27,371.5,186.9,238.26,213.44,2900.85,152.72,301.55,185.25,239.0,1300.27,371.5,186.9,238.26,213.44,2900.85,152.72,301.55,185.25,239.0,1300.27,371.5,186.9,238.26,213.44,2900.85,152.72,301.55,185.25,239.0,1300.27,371.5,186.9,238.26,213.44,2900.85,152.72,301.55,185.25,239.0,1300.27,371.5,186.9,238.26,213.44,2900.85,152.72,301.55,185.25,239.0,1300.27,371.5,186.9,238.26,213.44,2900.85,152.72,301.55,185.25,239.0,1300.27,371.5,186.9,238.26,213.44,2900.85,152.72,301.55,185.25,239.0,1300.27,371.5,186.9,238.26,213.44,2900.85,152.72,301.55,185.25,239.0,1300.27,371.5,186.9,238.26,213.44,2900.85
129,3137100,156.72,5627500,307.78,17634900,181.0,16080000,245.0,5715200,1270.07,13087100,374.0,10024300,186.9,23993700,239.15,3714700,215.22,2817000,2905.9,149.78400000000005,296.23799999999994,178.65,228.25,1278.7779999999998,375.15,208.41400000000002,248.514,208.41400000000002,2817.614,154.153,288.6330000000001,175.2,225.4,1308.087,377.375,177.34599999999998,246.834,207.635,2783.728,156.45666666666662,287.44599999999997,174.96666666666667,223.5,1319.2779999999998,376.35,177.63466666666667,245.378,207.0953333333333,2805.0006666666663,155.38479999999996,292.2480000000001,172.46,213.12,1331.2312,377.6024,174.9784,241.276,196.2444,2758.6392000000005,152.2814,302.2676,169.4148,210.7102,1292.659,368.6012,177.63099999999997,230.75600000000003,181.4044,2834.1360000000004,156.72,307.78,181.0,245.0,1270.07,374.0,186.9,239.15,215.22,2905.9,156.72,307.78,181.0,245.0,1270.07,374.0,186.9,239.15,215.22,2905.9,156.72,307.78,181.0,245.0,1270.07,374.0,186.9,239.15,215.22,2905.9,156.72,307.78,181.0,245.0,1270.07,374.0,186.9,239.15,215.22,2905.9,156.72,307.78,181.0,245.0,1270.07,374.0,186.9,239.15,215.22,2905.9,156.72,307.78,181.0,245.0,1270.07,374.0,186.9,239.15,215.22,2905.9,156.72,307.78,181.0,245.0,1270.07,374.0,186.9,239.15,215.22,2905.9,156.72,307.78,181.0,245.0,1270.07,374.0,186.9,239.15,215.22,2905.9,156.72,307.78,181.0,245.0,1270.07,374.0,186.9,239.15,215.22,2905.9,156.72,307.78,181.0,245.0,1270.07,374.0,186.9,239.15,215.22,2905.9
130,7009400,155.22,9671600,309.74,8918200,178.0,12383200,244.0,7337600,1238.99,14089000,369.5,6444100,191.17,25186000,243.18,4332400,215.67,5194700,2905.06,151.77800000000005,297.682,179.45,233.3,1269.0079999999996,375.15,210.06,245.11,210.06,2840.4840000000004,154.127,292.27200000000005,176.175,227.25,1300.8919999999996,375.975,178.31099999999998,246.184,208.614,2799.367,156.12399999999997,289.23800000000006,175.5,225.4,1312.35,376.61666666666673,178.08866666666668,245.348,207.73266666666663,2809.316666666666,156.014,293.546,173.19,215.6,1329.9520000000002,378.7624,175.5124,241.4908,198.3432,2766.072,152.24540000000005,300.7206,169.6848,211.0602,1293.5294,368.7412,177.30999999999997,231.6606,182.0136,2837.2134,155.22,309.74,178.0,244.0,1238.99,369.5,191.17,243.18,215.67,2905.06,155.22,309.74,178.0,244.0,1238.99,369.5,191.17,243.18,215.67,2905.06,155.22,309.74,178.0,244.0,1238.99,369.5,191.17,243.18,215.67,2905.06,155.22,309.74,178.0,244.0,1238.99,369.5,191.17,243.18,215.67,2905.06,155.22,309.74,178.0,244.0,1238.99,369.5,191.17,243.18,215.67,2905.06,155.22,309.74,178.0,244.0,1238.99,369.5,191.17,243.18,215.67,2905.06,155.22,309.74,178.0,244.0,1238.99,369.5,191.17,243.18,215.67,2905.06,155.22,309.74,178.0,244.0,1238.99,369.5,191.17,243.18,215.67,2905.06,155.22,309.74,178.0,244.0,1238.99,369.5,191.17,243.18,215.67,2905.06,155.22,309.74,178.0,244.0,1238.99,369.5,191.17,243.18,215.67,2905.06
131,4835300,151.23,8276400,295.98,7713000,179.5,22815700,247.0,6266700,1287.84,21218000,373.0,6303800,191.73,37429800,253.48,2607700,214.1,7220300,3026.98,152.924,300.566,179.95,236.1,1265.1,374.25,212.10800000000003,242.91400000000002,212.10800000000003,2873.276,153.55200000000005,296.697,177.175,229.65,1288.458,375.425,179.87400000000005,245.96,209.50400000000002,2822.07,155.64066666666662,291.01599999999996,175.66666666666663,227.06666666666663,1305.4226666666666,376.1833333333333,179.03600000000003,245.55666666666664,208.53333333333333,2812.4,156.054,294.4636,173.69,218.0,1327.3232,378.9824,176.2284,242.064,200.4156,2772.9668,152.27360000000004,299.7044,169.9448,211.4402,1294.009,369.6062,177.2136,232.3188,182.6808,2839.1978,151.23,295.98,179.5,247.0,1287.84,373.0,191.73,253.48,214.1,3026.98,151.23,295.98,179.5,247.0,1287.84,373.0,191.73,253.48,214.1,3026.98,151.23,295.98,179.5,247.0,1287.84,373.0,191.73,253.48,214.1,3026.98,151.23,295.98,179.5,247.0,1287.84,373.0,191.73,253.48,214.1,3026.98,151.23,295.98,179.5,247.0,1287.84,373.0,191.73,253.48,214.1,3026.98,151.23,295.98,179.5,247.0,1287.84,373.0,191.73,253.48,214.1,3026.98,151.23,295.98,179.5,247.0,1287.84,373.0,191.73,253.48,214.1,3026.98,151.23,295.98,179.5,247.0,1287.84,373.0,191.73,253.48,214.1,3026.98,151.23,295.98,179.5,247.0,1287.84,373.0,191.73,253.48,214.1,3026.98,151.23,295.98,179.5,247.0,1287.84,373.0,191.73,253.48,214.1,3026.98
132,3400500,150.49,9913600,288.44,8022000,175.75,14748600,246.75,7653800,1280.73,6393700,367.5,5595000,188.04,22586200,244.08,4629000,214.33,6124700,2909.26,153.624,300.4360000000001,180.55,240.6,1272.2060000000001,372.2,213.484,244.07800000000003,213.484,2916.158,152.703,298.435,177.875,232.6,1281.797,373.925,181.194,247.057,210.37099999999998,2852.76,155.00866666666667,291.3,176.1,229.4,1302.5213333333334,376.31666666666666,179.97333333333336,246.43733333333333,209.14066666666668,2823.6673333333333,155.914,295.0144,174.23,220.55,1325.76,378.6224,177.2507999999999,242.99519999999995,202.1096,2787.4292,152.24460000000005,299.003,170.2348,211.9852,1295.1992,370.0862,177.2646,233.1248,183.5478,2844.2764,150.49,288.44,175.75,246.75,1280.73,367.5,188.04,244.08,214.33,2909.26,150.49,288.44,175.75,246.75,1280.73,367.5,188.04,244.08,214.33,2909.26,150.49,288.44,175.75,246.75,1280.73,367.5,188.04,244.08,214.33,2909.26,150.49,288.44,175.75,246.75,1280.73,367.5,188.04,244.08,214.33,2909.26,150.49,288.44,175.75,246.75,1280.73,367.5,188.04,244.08,214.33,2909.26,150.49,288.44,175.75,246.75,1280.73,367.5,188.04,244.08,214.33,2909.26,150.49,288.44,175.75,246.75,1280.73,367.5,188.04,244.08,214.33,2909.26,150.49,288.44,175.75,246.75,1280.73,367.5,188.04,244.08,214.33,2909.26,150.49,288.44,175.75,246.75,1280.73,367.5,188.04,244.08,214.33,2909.26,150.49,288.44,175.75,246.75,1280.73,367.5,188.04,244.08,214.33,2909.26
133,2379400,149.98,7140800,285.82,4401200,180.0,4779600,240.25,4852400,1270.07,13936400,362.0,4062400,188.04,10496400,249.23,4733300,215.22,2609000,2858.81,153.276,300.698,179.9,244.35,1275.58,371.1,214.55200000000002,243.63,214.55200000000002,2929.61,151.78,298.20599999999996,178.05,234.8,1277.5339999999999,373.275,182.33,247.012,211.127,2863.522,154.30999999999997,291.3,176.03333333333333,230.58333333333331,1297.9026666666666,375.38333333333327,180.74000000000004,246.12400000000002,209.61466666666664,2827.871333333333,155.80399999999997,294.0968,174.57,222.99,1325.0328,377.7224,178.2676,243.34440000000004,203.696,2795.9056,152.1648,297.9542,170.4298,212.6602,1295.7676,370.7362,177.1736,233.8504,184.46160000000003,2845.537600000001,149.98,285.82,180.0,240.25,1270.07,362.0,188.04,249.23,215.22,2858.81,149.98,285.82,180.0,240.25,1270.07,362.0,188.04,249.23,215.22,2858.81,149.98,285.82,180.0,240.25,1270.07,362.0,188.04,249.23,215.22,2858.81,149.98,285.82,180.0,240.25,1270.07,362.0,188.04,249.23,215.22,2858.81,149.98,285.82,180.0,240.25,1270.07,362.0,188.04,249.23,215.22,2858.81,149.98,285.82,180.0,240.25,1270.07,362.0,188.04,249.23,215.22,2858.81,149.98,285.82,180.0,240.25,1270.07,362.0,188.04,249.23,215.22,2858.81,149.98,285.82,180.0,240.25,1270.07,362.0,188.04,249.23,215.22,2858.81,149.98,285.82,180.0,240.25,1270.07,362.0,188.04,249.23,215.22,2858.81,149.98,285.82,180.0,240.25,1270.07,362.0,188.04,249.23,215.22,2858.81
134,2904700,155.47,10448700,291.06,7035500,180.0,27524800,251.0,8543600,1266.52,10993600,366.0,6093900,187.19,21831500,246.32,6353000,228.0,4131400,2909.26,152.72799999999998,297.552,178.85,244.6,1269.5399999999995,369.2,214.908,245.824,214.908,2921.202,151.25600000000003,296.895,178.75,236.425,1274.1589999999999,372.175,183.992,247.169,211.661,2869.408000000001,153.678,291.606,176.41666666666663,231.8,1295.238,374.65,181.28933333333333,246.49733333333333,210.05933333333329,2829.552666666667,155.7736,293.00879999999995,175.06,224.92,1322.7236000000005,376.81,179.18240000000003,243.622,204.9556,2802.2955999999995,152.12879999999996,297.1544,170.63479999999996,213.1502,1295.057,371.1962,177.16800000000003,234.576,185.4132,2844.1922000000004,155.47,291.06,180.0,251.0,1266.52,366.0,187.19,246.32,228.0,2909.26,155.47,291.06,180.0,251.0,1266.52,366.0,187.19,246.32,228.0,2909.26,155.47,291.06,180.0,251.0,1266.52,366.0,187.19,246.32,228.0,2909.26,155.47,291.06,180.0,251.0,1266.52,366.0,187.19,246.32,228.0,2909.26,155.47,291.06,180.0,251.0,1266.52,366.0,187.19,246.32,228.0,2909.26,155.47,291.06,180.0,251.0,1266.52,366.0,187.19,246.32,228.0,2909.26,155.47,291.06,180.0,251.0,1266.52,366.0,187.19,246.32,228.0,2909.26,155.47,291.06,180.0,251.0,1266.52,366.0,187.19,246.32,228.0,2909.26,155.47,291.06,180.0,251.0,1266.52,366.0,187.19,246.32,228.0,2909.26,155.47,291.06,180.0,251.0,1266.52,366.0,187.19,246.32,228.0,2909.26
135,2325800,154.73,13351000,291.72,5803100,174.0,28500300,235.0,11335700,1290.5,10042500,388.0,5053600,190.88,35133800,235.57,13024700,231.23,5835800,2774.73,152.47799999999998,294.208,178.65,245.8,1268.83,367.6,217.46400000000003,247.258,217.46400000000003,2921.8740000000003,152.128,295.94500000000005,179.05,239.55,1268.919,371.375,185.441,246.18400000000003,213.762,2881.179,153.5773333333333,292.9173333333334,177.0,233.4333333333333,1290.2046666666668,373.1833333333333,181.95200000000003,246.542,211.564,2840.202666666666,155.95319999999995,292.8908,175.65,227.1,1319.8816,376.09,180.0632,243.8192,206.8896,2810.7375999999995,152.23860000000005,296.7676,170.8748,213.8302,1295.128,371.80619999999993,177.29580000000004,235.221,186.7272,2843.1664,154.73,291.72,174.0,235.0,1290.5,388.0,190.88,235.57,231.23,2774.73,154.73,291.72,174.0,235.0,1290.5,388.0,190.88,235.57,231.23,2774.73,154.73,291.72,174.0,235.0,1290.5,388.0,190.88,235.57,231.23,2774.73,154.73,291.72,174.0,235.0,1290.5,388.0,190.88,235.57,231.23,2774.73,154.73,291.72,174.0,235.0,1290.5,388.0,190.88,235.57,231.23,2774.73,154.73,291.72,174.0,235.0,1290.5,388.0,190.88,235.57,231.23,2774.73,154.73,291.72,174.0,235.0,1290.5,388.0,190.88,235.57,231.23,2774.73,154.73,291.72,174.0,235.0,1290.5,388.0,190.88,235.57,231.23,2774.73,154.73,291.72,174.0,235.0,1290.5,388.0,190.88,235.57,231.23,2774.73,154.73,291.72,174.0,235.0,1290.5,388.0,190.88,235.57,231.23,2774.73
136,3877400,155.22,12232300,310.4,13395400,174.5,19624300,223.0,9098600,1272.74,11887100,383.5,10121000,178.95,29801200,242.51,3683400,235.67,5192100,2720.08,152.38000000000005,290.60400000000004,177.85,244.0,1279.132,371.3,220.576,245.736,220.576,2895.808,152.65200000000004,295.58499999999987,178.9,240.05,1272.116,372.775,187.21600000000004,244.32500000000005,216.342,2884.542000000001,153.16133333333337,294.66600000000005,177.4,234.4333333333333,1285.3493333333333,374.05,182.97466666666668,245.8853333333333,213.19466666666665,2846.6493333333337,156.1032,291.9208,175.83,228.22,1315.7247999999995,376.17,180.8812,243.8192,208.6152,2814.7736,152.2256,296.571,171.0498,214.1302,1295.5187999999996,372.9262,177.6536,235.6374,188.0656,2840.5598000000005,155.22,310.4,174.5,223.0,1272.74,383.5,178.95,242.51,235.67,2720.08,155.22,310.4,174.5,223.0,1272.74,383.5,178.95,242.51,235.67,2720.08,155.22,310.4,174.5,223.0,1272.74,383.5,178.95,242.51,235.67,2720.08,155.22,310.4,174.5,223.0,1272.74,383.5,178.95,242.51,235.67,2720.08,155.22,310.4,174.5,223.0,1272.74,383.5,178.95,242.51,235.67,2720.08,155.22,310.4,174.5,223.0,1272.74,383.5,178.95,242.51,235.67,2720.08,155.22,310.4,174.5,223.0,1272.74,383.5,178.95,242.51,235.67,2720.08,155.22,310.4,174.5,223.0,1272.74,383.5,178.95,242.51,235.67,2720.08,155.22,310.4,174.5,223.0,1272.74,383.5,178.95,242.51,235.67,2720.08,155.22,310.4,174.5,223.0,1272.74,383.5,178.95,242.51,235.67,2720.08
137,2153800,156.72,11311500,320.56,13950800,172.0,16484700,219.0,7741900,1278.96,7522500,386.0,7209500,186.34,42925200,243.63,3259800,229.11,2421400,2704.1,153.17800000000003,293.488,176.85,239.2,1276.112,373.4,224.89,243.542,224.89,2834.428,153.401,296.9620000000001,178.7,239.9,1274.1589999999999,372.8,187.315,243.81000000000003,219.187,2875.2929999999997,152.86133333333333,296.786,177.53333333333333,234.8,1279.9019999999996,373.75,183.00266666666667,245.8853333333333,215.21066666666667,2846.6493333333337,156.0032,291.698,175.91,228.7,1309.4012,376.07,180.904,244.1776,210.6248,2816.96,152.3484,296.43999999999994,171.1598,214.2602,1295.1989999999998,373.6562,177.6762,236.027,189.613,2835.2962,156.72,320.56,172.0,219.0,1278.96,386.0,186.34,243.63,229.11,2704.1,156.72,320.56,172.0,219.0,1278.96,386.0,186.34,243.63,229.11,2704.1,156.72,320.56,172.0,219.0,1278.96,386.0,186.34,243.63,229.11,2704.1,156.72,320.56,172.0,219.0,1278.96,386.0,186.34,243.63,229.11,2704.1,156.72,320.56,172.0,219.0,1278.96,386.0,186.34,243.63,229.11,2704.1,156.72,320.56,172.0,219.0,1278.96,386.0,186.34,243.63,229.11,2704.1,156.72,320.56,172.0,219.0,1278.96,386.0,186.34,243.63,229.11,2704.1,156.72,320.56,172.0,219.0,1278.96,386.0,186.34,243.63,229.11,2704.1,156.72,320.56,172.0,219.0,1278.96,386.0,186.34,243.63,229.11,2704.1,156.72,320.56,172.0,219.0,1278.96,386.0,186.34,243.63,229.11,2704.1
